entry_id,date,account,vendor,amount,preparer,is_manipulated
JE-001798,2025-12-10,매출,거래처-034,685390,최담당,False
JE-002028,2025-12-10,매입,거래처-006,4924778,박전표,False
JE-002925,2025-12-10,판매비와관리비,거래처-001,3507337,박전표,False
JE-002350,2025-12-10,매입,거래처-040,1182514,최담당,False
JE-001490,2025-12-10,판매비와관리비,거래처-024,2577299,최담당,False
JE-001871,2025-12-10,미지급금,거래처-001,6514565,최담당,False
JE-001475,2025-12-10,매출원가,거래처-035,12066042,김회계,False
JE-000376,2025-12-10,매출,거래처-025,250361,최담당,False
JE-003786,2025-12-11,판매비와관리비,거래처-030,141599,박전표,False
JE-001925,2025-12-11,매입,거래처-020,1913987,박전표,False
JE-001935,2025-12-11,매입,거래처-026,190184,최담당,False
JE-001772,2025-12-11,미수금,거래처-003,23164,박전표,False
JE-000068,2025-12-11,매출,거래처-031,945336,이감사,False
JE-002785,2025-12-11,매입,거래처-017,56523,박전표,False
JE-003918,2025-12-11,판매비와관리비,거래처-039,405678,박전표,False
JE-002441,2025-12-11,매입,거래처-003,1154324,최담당,False
JE-002201,2025-12-11,미수금,거래처-030,3610939,최담당,False
JE-001757,2025-12-11,미지급금,거래처-004,43123,박전표,False
JE-003095,2025-12-11,매입,거래처-004,37050,이감사,False
JE-001569,2025-12-11,매입,거래처-031,9107,이감사,False
JE-003844,2025-12-11,매입,거래처-006,2883380,박전표,False
JE-000717,2025-12-11,매출원가,거래처-003,367572,최담당,False
JE-002194,2025-12-11,매입,거래처-020,2143758,박전표,False
JE-000087,2025-12-12,매출원가,거래처-016,377950,박전표,False
JE-001927,2025-12-12,미수금,거래처-031,499339,김회계,False
JE-001142,2025-12-12,판매비와관리비,거래처-008,480209,김회계,False
JE-002534,2025-12-12,미지급금,거래처-013,396020,이감사,False
JE-002969,2025-12-12,매입,거래처-038,270268,박전표,False
JE-001205,2025-12-12,매출,거래처-001,88064,이감사,False
JE-003761,2025-12-12,판매비와관리비,거래처-012,232769,이감사,False
JE-001033,2025-12-12,매입,거래처-009,1053018,박전표,False
JE-002177,2025-12-12,매입,거래처-019,2250594,최담당,False
JE-000933,2025-12-12,판매비와관리비,거래처-030,633691,김회계,False
JE-001997,2025-12-12,미지급금,거래처-012,324529,이감사,False
JE-001711,2025-12-13,미수금,거래처-021,42033,최담당,False
JE-003255,2025-12-13,미수금,거래처-027,3000000,최담당,True
JE-001956,2025-12-13,판매비와관리비,거래처-007,96445,박전표,False
JE-001227,2025-12-13,미지급금,거래처-013,35014,이감사,False
JE-004138,2025-12-13,매출,거래처-004,427371,최담당,False
JE-003581,2025-12-13,매출,거래처-020,9995021,최담당,True
JE-002535,2025-12-13,미수금,거래처-026,1464074,박전표,False
JE-001190,2025-12-13,미지급금,거래처-025,14724,박전표,False
JE-002392,2025-12-13,매입,거래처-011,453288,최담당,False
JE-001402,2025-12-13,매출원가,거래처-021,1522464,김회계,False
JE-001095,2025-12-13,매입,거래처-022,558447,김회계,False
JE-003096,2025-12-13,판매비와관리비,거래처-028,12045914,이감사,False
JE-002409,2025-12-13,판매비와관리비,거래처-032,492474,박전표,False
JE-002394,2025-12-13,매입,거래처-031,207467,박전표,False
JE-003611,2025-12-13,매출원가,거래처-033,131305,최담당,False
JE-003027,2025-12-13,미지급금,거래처-012,151788,박전표,False
JE-003554,2025-12-14,매출,거래처-016,839650,이감사,False
JE-003101,2025-12-14,매출원가,거래처-004,569636,박전표,False
JE-002772,2025-12-14,미지급금,거래처-021,51103,박전표,False
JE-000432,2025-12-14,매출원가,거래처-031,9226646,김회계,False
JE-001951,2025-12-14,매출원가,거래처-022,1445506,이감사,False
JE-000881,2025-12-14,매출,거래처-035,2638539,이감사,False
JE-002865,2025-12-14,매출,거래처-026,688782,최담당,False
JE-003008,2025-12-14,매입,거래처-033,5952015,박전표,False
JE-000657,2025-12-14,매입,거래처-019,600256,최담당,False
JE-003410,2025-12-14,매입,거래처-030,29566,최담당,False
JE-003492,2025-12-14,판매비와관리비,거래처-039,2125083,김회계,False
JE-002056,2025-12-14,매출,거래처-014,101144,박전표,False
JE-001499,2025-12-14,매입,거래처-031,247213,김회계,False
JE-001766,2025-12-14,매입,거래처-031,156054,김회계,False
JE-002166,2025-12-14,미지급금,거래처-034,8019600,최담당,False
JE-000267,2025-12-15,판매비와관리비,거래처-036,386168,김회계,False
JE-003748,2025-12-15,미지급금,거래처-028,451128,이감사,False
JE-001338,2025-12-15,매입,거래처-026,8692411,박전표,False
JE-001761,2025-12-15,매출,거래처-037,2138003,이감사,False
JE-000197,2025-12-15,매출원가,거래처-039,336898,최담당,False
JE-000343,2025-12-15,매출,거래처-021,233342,이감사,False
JE-000861,2025-12-15,매출원가,거래처-008,4373331,김회계,False
JE-003182,2025-12-15,미수금,거래처-023,400414,이감사,False
JE-000424,2025-12-15,미수금,거래처-014,104253,김회계,False
JE-003076,2025-12-15,매출,거래처-035,607043,김회계,False
JE-001208,2025-12-15,매출,거래처-029,2000000,박전표,True
JE-000111,2025-12-15,매입,거래처-030,32156,박전표,False
JE-000164,2025-12-15,판매비와관리비,거래처-031,88187,최담당,False
JE-000684,2025-12-15,매출원가,거래처-020,842603,박전표,False
JE-001702,2025-12-15,미지급금,거래처-022,110310,최담당,False
JE-000707,2025-12-16,미수금,거래처-029,1994839,이감사,False
JE-001749,2025-12-16,매입,거래처-022,90861,박전표,False
JE-001907,2025-12-16,미수금,거래처-027,62503,최담당,False
JE-003823,2025-12-16,판매비와관리비,거래처-030,520683,김회계,False
JE-000173,2025-12-16,미지급금,거래처-023,2845865,이감사,False
JE-003667,2025-12-16,미수금,거래처-018,751203,이감사,False
JE-003517,2025-12-16,미수금,거래처-019,4136408,최담당,False
JE-000742,2025-12-16,판매비와관리비,거래처-032,5604697,이감사,False
JE-003607,2025-12-16,매입,거래처-020,15871260,박전표,False
JE-002435,2025-12-16,매입,거래처-021,1644466,김회계,False
JE-000706,2025-12-17,판매비와관리비,거래처-010,2776227,최담당,False
JE-000765,2025-12-17,매입,거래처-009,667487,최담당,False
JE-001023,2025-12-17,미지급금,거래처-034,431802,이감사,False
JE-003420,2025-12-17,판매비와관리비,거래처-025,5404595,박전표,False
JE-002616,2025-12-17,매입,거래처-033,2826457,이감사,False
JE-002371,2025-12-17,매출원가,거래처-040,2119130,김회계,False
JE-000412,2025-12-17,미수금,거래처-014,236221,최담당,False
JE-002314,2025-12-17,매출,거래처-012,95324,최담당,False
JE-003819,2025-12-17,매입,거래처-026,8633143,박전표,False
JE-002979,2025-12-17,매출,거래처-029,9179902,이감사,False
JE-001352,2025-12-17,매출원가,거래처-035,6112276,김회계,False
JE-003668,2025-12-18,매출,거래처-013,299098,이감사,False
JE-003896,2025-12-18,판매비와관리비,거래처-008,88197,김회계,False
JE-000041,2025-12-18,미지급금,거래처-026,1473610,최담당,False
JE-001122,2025-12-18,판매비와관리비,거래처-036,3000000,이감사,True
JE-003579,2025-12-18,매입,거래처-031,43899,이감사,False
JE-003130,2025-12-18,매입,거래처-030,839522,김회계,False
JE-002809,2025-12-18,판매비와관리비,거래처-012,1042287,박전표,False
JE-002009,2025-12-18,미수금,거래처-014,1305266,김회계,False
JE-001307,2025-12-18,매출원가,거래처-008,105173,박전표,False
JE-003807,2025-12-18,미지급금,거래처-032,1779995,최담당,False
JE-000043,2025-12-18,판매비와관리비,거래처-025,7492,이감사,False
JE-001523,2025-12-19,매출,거래처-026,692484,최담당,False
JE-003164,2025-12-19,매입,거래처-006,672048,최담당,False
JE-001973,2025-12-19,미수금,거래처-001,306455,이감사,False
JE-002483,2025-12-19,미수금,거래처-039,948762,최담당,False
JE-002799,2025-12-19,판매비와관리비,거래처-010,533062,최담당,False
JE-002293,2025-12-19,미수금,거래처-019,8833890,김회계,False
JE-000965,2025-12-19,매출,거래처-014,255154,이감사,False
JE-003859,2025-12-20,매입,거래처-029,506650,박전표,False
JE-003495,2025-12-20,미수금,거래처-037,4141047,박전표,False
JE-002856,2025-12-20,미지급금,거래처-006,2902379,이감사,False
JE-000626,2025-12-20,매출,거래처-040,2874923,이감사,False
JE-000605,2025-12-20,판매비와관리비,거래처-007,23968,최담당,False
JE-001852,2025-12-20,매출,거래처-030,168168,이감사,False
JE-000598,2025-12-20,매출,거래처-001,197187,김회계,False
JE-002997,2025-12-20,매입,거래처-006,1551079,이감사,False
JE-000484,2025-12-20,미지급금,거래처-026,4135936,김회계,False
JE-001552,2025-12-20,매입,거래처-031,190896,최담당,False
JE-003676,2025-12-20,판매비와관리비,거래처-036,817161,이감사,False
JE-001613,2025-12-20,미수금,거래처-021,1226672,김회계,False
JE-003242,2025-12-20,매출,거래처-011,481479,박전표,False
JE-002302,2025-12-20,매출,거래처-040,19706854,이감사,False
JE-002592,2025-12-21,판매비와관리비,거래처-007,562149,최담당,False
JE-002324,2025-12-21,매출,거래처-006,1010356,김회계,False
JE-001570,2025-12-21,매입,거래처-018,3268374,박전표,False
JE-001250,2025-12-21,매출원가,거래처-020,343938,이감사,False
JE-003558,2025-12-21,매출원가,거래처-033,85698,김회계,False
JE-001709,2025-12-21,매입,거래처-014,59439,최담당,False
JE-003038,2025-12-21,매입,거래처-008,3386626,박전표,False
JE-003782,2025-12-21,판매비와관리비,거래처-002,269556,박전표,False
JE-002571,2025-12-21,미수금,거래처-006,2064500,최담당,False
JE-000587,2025-12-21,판매비와관리비,거래처-015,321484,김회계,False
JE-003018,2025-12-22,미수금,거래처-039,108247,박전표,False
JE-001919,2025-12-22,미수금,거래처-033,7754857,김회계,False
JE-002859,2025-12-22,매출,거래처-007,155746,김회계,False
JE-001311,2025-12-22,판매비와관리비,거래처-004,1609269,김회계,False
JE-000202,2025-12-22,매입,거래처-036,1448458,이감사,False
JE-001832,2025-12-22,미지급금,거래처-005,2149983,박전표,False
JE-000307,2025-12-22,미수금,거래처-002,337199,이감사,False
JE-000212,2025-12-22,미수금,거래처-031,388551,김회계,False
JE-000450,2025-12-22,미지급금,거래처-015,68618,이감사,False
JE-003039,2025-12-22,미지급금,거래처-012,98915,김회계,False
JE-003981,2025-12-22,판매비와관리비,거래처-012,623115,이감사,False
JE-002725,2025-12-22,판매비와관리비,거래처-012,17115816,이감사,False
JE-002210,2025-12-22,판매비와관리비,거래처-036,11593049,김회계,False
JE-003949,2025-12-22,매출원가,거래처-021,742904,박전표,False
JE-002263,2025-12-22,판매비와관리비,거래처-016,866359,박전표,False
JE-002375,2025-12-22,미지급금,거래처-022,331227,김회계,False
JE-002497,2025-12-22,판매비와관리비,거래처-020,9743515,김회계,False
JE-002096,2025-12-22,매출,거래처-006,2125395,김회계,False
JE-001589,2025-12-22,미지급금,거래처-021,1795102,최담당,False
JE-001258,2025-12-23,매입,거래처-037,1392103,김회계,False
JE-002047,2025-12-23,매출,거래처-011,148607,최담당,False
JE-003651,2025-12-23,매출원가,거래처-022,29599,박전표,False
JE-003922,2025-12-23,매출,거래처-024,2494917,이감사,False
JE-001489,2025-12-23,판매비와관리비,거래처-040,9997964,이감사,True
JE-003704,2025-12-23,미지급금,거래처-021,1023333,김회계,False
JE-002762,2025-12-23,매출원가,거래처-038,1061339,박전표,False
JE-001091,2025-12-23,미지급금,거래처-040,201756,김회계,False
JE-003927,2025-12-23,매출원가,거래처-009,1651398,박전표,False
JE-001039,2025-12-23,판매비와관리비,거래처-011,285012,이감사,False
JE-002287,2025-12-23,매출원가,거래처-022,447774,이감사,False
JE-000378,2025-12-24,미지급금,거래처-006,74759,이감사,False
JE-002091,2025-12-24,판매비와관리비,거래처-028,365805,이감사,False
JE-002109,2025-12-24,매입,거래처-036,1367540,이감사,False
JE-003874,2025-12-24,매입,거래처-014,486817,이감사,False
JE-003257,2025-12-24,판매비와관리비,거래처-005,927036,이감사,False
JE-000374,2025-12-24,판매비와관리비,거래처-040,5832493,박전표,False
JE-000308,2025-12-24,미지급금,거래처-017,896089,김회계,False
JE-000130,2025-12-24,매입,거래처-026,42619,이감사,False
JE-000053,2025-12-24,미지급금,거래처-030,425185,최담당,False
JE-002486,2025-12-24,미수금,거래처-036,1410077,이감사,False
JE-001783,2025-12-24,매출원가,거래처-018,3157983,박전표,False
JE-000052,2025-12-24,매입,거래처-036,565907,최담당,False
JE-001248,2025-12-24,매출,거래처-028,1223142,박전표,False
JE-002334,2025-12-25,매출,거래처-035,766406,최담당,False
JE-003144,2025-12-25,미수금,거래처-028,4328560,이감사,False
JE-000359,2025-12-25,매출원가,거래처-006,227959,김회계,False
JE-002749,2025-12-25,미지급금,거래처-004,470746,박전표,False
JE-001082,2025-12-25,미수금,거래처-035,1196638,최담당,False
JE-002683,2025-12-25,매출원가,거래처-030,7563758,최담당,False
JE-002246,2025-12-25,판매비와관리비,거래처-038,1938358,최담당,False
JE-000042,2025-12-25,판매비와관리비,거래처-007,120036,박전표,False
JE-001103,2025-12-25,미지급금,거래처-003,3000000,이감사,True
JE-002532,2025-12-25,미수금,거래처-032,813142,김회계,False
JE-002355,2025-12-25,미수금,거래처-021,222285,김회계,False
JE-000166,2025-12-25,판매비와관리비,거래처-035,1878742,이감사,False
JE-000960,2025-12-26,판매비와관리비,거래처-031,35177479,김회계,False
JE-000010,2025-12-26,판매비와관리비,거래처-034,130554,최담당,False
JE-002424,2025-12-26,매입,거래처-015,2242554,최담당,False
JE-000543,2025-12-26,미지급금,거래처-002,12944108,박전표,False
JE-001530,2025-12-26,미수금,거래처-031,2031616,박전표,False
JE-000218,2025-12-26,매출원가,거래처-028,52261,이감사,False
JE-001773,2025-12-26,미지급금,거래처-005,1736726,이감사,False
JE-003297,2025-12-26,미지급금,거래처-003,6445,김회계,False
JE-003487,2025-12-26,매출원가,거래처-034,56852,김회계,False
JE-001155,2025-12-26,판매비와관리비,거래처-005,3608989,이감사,False
JE-001163,2025-12-26,판매비와관리비,거래처-027,634932,김회계,False
JE-002101,2025-12-26,미수금,거래처-003,1558938,박전표,False
JE-001200,2025-12-27,매출원가,거래처-020,334576,이감사,False
JE-002580,2025-12-27,미지급금,거래처-026,1910801,최담당,False
JE-003159,2025-12-27,매출,거래처-006,5075980,이감사,False
JE-000443,2025-12-27,미수금,거래처-028,430850,박전표,False
JE-002852,2025-12-27,매출원가,거래처-013,1086307,이감사,False
JE-000058,2025-12-27,매입,거래처-036,4282562,김회계,False
JE-000894,2025-12-27,매출원가,거래처-021,511163,이감사,False
JE-000411,2025-12-27,매출,거래처-012,1362523,김회계,False
JE-001601,2025-12-27,미지급금,거래처-005,5716959,김회계,False
